iter	Logloss
0	0.5818531135
1	0.4895194628
2	0.4133714817
3	0.3429085188
4	0.2996728599
5	0.260512122
6	0.2283054766
7	0.1890957182
8	0.1637455847
9	0.1354259624
10	0.1170069889
11	0.09817550793
12	0.08190374439
13	0.07061539772
14	0.06058334861
15	0.05100196091
16	0.04283293738
17	0.03634426738
18	0.03111594574
19	0.02718090057
20	0.02410350483
21	0.0207907849
22	0.01900006769
23	0.01640858886
24	0.01410271792
25	0.01234084415
26	0.01119127031
27	0.01015053287
28	0.009129314033
29	0.00810019953
30	0.007572606344
31	0.006766465922
32	0.006235137252
33	0.005856302495
34	0.00554052059
35	0.005230757363
36	0.004701088965
37	0.004435269798
38	0.003991676469
39	0.003804721254
40	0.003465435175
41	0.003230476373
42	0.003104953023
43	0.003000086786
44	0.002829342205
45	0.002649836902
46	0.002456741556
47	0.002299449904
48	0.002248497832
49	0.002080108213
50	0.002009378722
51	0.001882565746
52	0.001742206507
53	0.00169971846
54	0.001607717919
55	0.001502681187
56	0.001424755214
57	0.001323230962
58	0.001288185509
59	0.001233041674
60	0.001169185005
61	0.001147081766
62	0.001127221794
63	0.001099525729
64	0.001051420397
65	0.001010529456
66	0.0009950268647
67	0.000940574125
68	0.0009286394749
69	0.0009100086594
70	0.0008727027355
71	0.0008407740801
72	0.0007983864295
73	0.0007683994657
74	0.0007527408864
75	0.0007138546099
76	0.0006896011183
77	0.0006737584994
78	0.000666286633
79	0.0006452865403
80	0.0006398800642
81	0.0006150543616
82	0.0006084114757
83	0.0005871389505
84	0.0005792178016
85	0.0005639215242
86	0.0005498180698
87	0.0005414503986
88	0.0005274499088
89	0.0005056222478
90	0.0004944332566
91	0.000471775652
92	0.0004567383267
93	0.0004517877451
94	0.0004453349008
95	0.0004320977229
96	0.000428529717
97	0.0004204598663
98	0.0004140885785
99	0.000410975119
100	0.0004084304362
101	0.0003992837581
102	0.0003948925168
103	0.0003920774877
104	0.0003881827426
105	0.0003749318274
106	0.0003640694471
107	0.0003610995539
108	0.0003558882868
109	0.000342672517
110	0.0003374943733
111	0.0003347708826
112	0.0003312904672
113	0.0003285377368
114	0.0003190209896
115	0.0003133243639
116	0.0003076395175
117	0.0003048628433
118	0.0002999285986
119	0.0002954350026
120	0.000293748893
121	0.0002917692637
122	0.0002855894298
123	0.0002835944264
124	0.0002755258275
125	0.00026754575
126	0.0002663928385
127	0.0002649605457
128	0.00026020681
129	0.0002573408442
130	0.0002549315592
131	0.0002521520445
132	0.0002485154491
133	0.0002445090252
134	0.0002423987644
135	0.0002412697967
136	0.0002379048153
137	0.0002358839263
138	0.0002344539124
139	0.0002324643654
140	0.0002308048154
141	0.0002284844048
142	0.0002245939284
143	0.0002206514241
144	0.0002189462975
145	0.00021650681
146	0.0002139702154
147	0.0002113920562
148	0.0002066352232
149	0.0002045267759
150	0.0002028111218
151	0.0002002119075
152	0.0001969536139
153	0.0001949832604
154	0.0001927650762
155	0.0001871040933
156	0.0001846686659
157	0.0001831203453
158	0.0001813338549
159	0.0001802382191
160	0.0001765824783
161	0.0001730494894
162	0.0001719531474
163	0.0001669320664
164	0.0001649237913
165	0.0001627699439
166	0.0001608872772
167	0.0001592348847
168	0.0001581341777
169	0.0001572498473
170	0.0001531983603
171	0.0001524490906
172	0.000151727536
173	0.0001504193752
174	0.0001494525415
